"Freq [GHz]","ReflectanceTE []"
37.82,0.997891778313037
37.83,0.997889142295076
37.84,0.997886494173234
37.85,0.997883833984207
37.86,0.997881161765353
37.87,0.997878477554753
37.88,0.997875781391158
37.89,0.997873073314024
37.9,0.997870353363466
37.91,0.997867621580288
37.92,0.997864878005974
37.93,0.997862122682655
37.94,0.997859355653143
37.95,0.997856576960905
37.96,0.997853786650055
37.97,0.997850984765359
37.98,0.99784817135224
37.99,0.997845346456751
38,0.997842510125584
38.01,0.997839662406048
38.02,0.997836803346097
38.03,0.997833932994307
38.04,0.99783105139985
38.05,0.997828158612515
38.06,0.997825254682709
38.07,0.997822339661412
38.08,0.997819413600241
38.09,0.997816476551355
38.1,0.997813528567529
38.11,0.997810569702093
38.12,0.997807600008968
38.13,0.997804619542633
38.14,0.997801628358133
38.15,0.997798626511058
38.16,0.997795614057544
38.17,0.997792591054279
38.18,0.997789557558504
38.19,0.997786513627939
38.2,0.997783459320924
38.21,0.997780394696188
38.22,0.997777319813074
38.23,0.997774234731397
38.24,0.997771139511469
38.25,0.997768034214097
38.26,0.997764918900558
38.27,0.997761793632677
38.28,0.997758658472645
38.29,0.997755513483203
38.3,0.997752358727533
38.31,0.997749194269229
38.32,0.997746020172412
38.33,0.99774283650154
38.34,0.997739643321593
38.35,0.997736440697943
38.36,0.997733228696364
38.37,0.997730007383064
38.38,0.997726776824647
38.39,0.997723537088092
38.4,0.997720288240817
38.41,0.997717030350568
38.42,0.997713763485506
38.43,0.997710487714145
38.44,0.997707203105327
38.45,0.997703909728318
38.46,0.997700607652647
38.47,0.997697296948246
38.48,0.997693977685348
38.49,0.997690649934454
38.5,0.997687313766518
38.51,0.997683969252639
38.52,0.997680616464325
38.53,0.997677255473302
38.54,0.997673886351648
38.55,0.997670509171672
38.56,0.997667124005927
38.57,0.997663730927262
38.58,0.997660330008752
38.59,0.997656921323733
38.6,0.997653504945729
38.61,0.99765008094857
38.62,0.997646649406227
38.63,0.997643210392899
38.64,0.997639763982998
38.65,0.997636310251074
38.66,0.997632849271952
38.67,0.99762938112055
38.68,0.997625905871947
38.69,0.997622423601467
38.7,0.997618934384455
38.71,0.997615438296492
38.72,0.997611935413244
38.73,0.99760842581049
38.74,0.997604909564162
38.75,0.997601386750239
38.76,0.997597857444838
38.77,0.997594321724136
38.78,0.997590779664382
38.79,0.997587231341895
38.8,0.997583676833064
38.81,0.997580116214304
38.82,0.997576549562095
38.83,0.997572976952902
38.84,0.997569398463251
38.85,0.997565814169659
38.86,0.997562224148665
38.87,0.997558628476735
38.88,0.997555027230384
38.89,0.997551420486094
38.9,0.997547808320282
38.91,0.997544190809306
38.92,0.997540568029488
38.93,0.997536940057133
38.94,0.997533306968356
38.95,0.997529668839278
38.96,0.997526025745904
38.97,0.997522377764131
38.98,0.997518724969715
38.99,0.997515067438321
39,0.997511405245458
39.01,0.997507738466528
39.02,0.997504067176699
39.03,0.997500391451048
39.04,0.997496711364475
39.05,0.997493026991655
39.06,0.997489338407053
39.07,0.997485645685031
39.08,0.997481948899615
39.09,0.997478248124691
39.1,0.997474543433856
39.11,0.997470834900511
39.12,0.997467122597743
39.13,0.997463406598437
39.14,0.997459686975134
39.15,0.997455963800172
39.16,0.997452237145507
39.17,0.997448507082872
39.18,0.997444773683587
39.19,0.997441037018722
39.2,0.99743729715899
39.21,0.997433554174733
39.22,0.99742980813597
39.23,0.997426059112336
39.24,0.997422307173047
39.25,0.997418552387032
39.26,0.997414794822694
39.27,0.997411034548094
39.28,0.997407271630879
39.29,0.997403506138246
39.3,0.997399738136976
39.31,0.997395967693325
39.32,0.997392194873159
39.33,0.997388419741849
39.34,0.997384642364282
39.35,0.997380862804823
39.36,0.997377081127381
39.37,0.997373297395312
39.38,0.997369511671455
39.39,0.997365724018104
39.4,0.997361934497023
39.41,0.997358143169396
39.42,0.997354350095839
39.43,0.997350555336426
39.44,0.997346758950593
39.45,0.997342960997196
39.46,0.997339161534451
39.47,0.997335360620019
39.48,0.997331558310813
39.49,0.997327754663242
39.5,0.997323949732953
39.51,0.997320143574944
39.52,0.997316336243572
39.53,0.997312527792493
39.54,0.99730871827465
39.55,0.997304907742273
39.56,0.997301096246901
39.57,0.997297283839312
39.58,0.997293470569562
39.59,0.997289656486944
39.6,0.997285841639999
39.61,0.997282026076469
39.62,0.997278209843318
39.63,0.99727439298675
39.64,0.997270575552132
39.65,0.997266757584021
39.66,0.997262939126101
39.67,0.9972591202213
39.68,0.997255300911637
39.69,0.997251481238292
39.7,0.997247661241575
39.71,0.997243840960893
39.72,0.997240020434778
39.73,0.99723619970085
39.74,0.997232378795839
39.75,0.997228557755489
39.76,0.997224736614687
39.77,0.997220915407318
39.78,0.997217094166318
39.79,0.997213272923672
39.8,0.997209451710371
39.81,0.997205630556418
39.82,0.997201809490797
39.83,0.997197988541533
39.84,0.997194167735583
39.85,0.997190347098861
39.86,0.997186526656289
39.87,0.99718270643168
39.88,0.997178886447818
39.89,0.997175066726405
39.9,0.997171247288044
39.91,0.997167428152233
39.92,0.997163609337403
39.93,0.997159790860826
39.94,0.997155972738649
39.95,0.997152154985894
39.96,0.997148337616414
39.97,0.997144520642941
39.98,0.997140704076978
39.99,0.99713688792891
40,0.997133072207827
40.01,0.997129256921737
40.02,0.997125442077395
40.03,0.997121627680257
40.04,0.997117813734643
40.05,0.997114000243576
40.06,0.997110187208814
40.07,0.997106374630893
40.08,0.997102562509045
40.09,0.997098750841194
40.1,0.997094939624005
40.11,0.99709112885283
40.12,0.997087318521653
40.13,0.997083508623184
40.14,0.997079699148792
40.15,0.997075890088459
40.16,0.99707208143084
40.17,0.997068273163197
40.18,0.997064465271432
40.19,0.997060657740038
40.2,0.997056850552094
40.21,0.99705304368935
40.22,0.997049237132
40.23,0.997045430858927
40.24,0.997041624847512
40.25,0.997037819073683
40.26,0.997034013511956
40.27,0.99703020813529
40.28,0.997026402915248
40.29,0.997022597821821
40.3,0.997018792823598
40.31,0.997014987887549
40.32,0.997011182979199
40.33,0.997007378062488
40.34,0.997003573099852
40.35,0.99699976805215
40.36,0.996995962878725
40.37,0.996992157537257
40.38,0.996988351983964
40.39,0.996984546173346
40.4,0.996980740058418
40.41,0.996976933590517
40.42,0.996973126719352
40.43,0.996969319393049
40.44,0.996965511558049
40.45,0.996961703159198
40.46,0.99695789413961
40.47,0.996954084440807
40.48,0.996950274002566
40.49,0.996946462763019
40.5,0.996942650658578
40.51,0.996938837623972
40.52,0.996935023592172
40.53,0.996931208494471
