"Freq [GHz]","ReflectanceTE []"
40.59,1.85813349396327
40.6,1.85679473309949
40.61,1.85543887022928
40.62,1.85406611095961
40.63,1.85267665991778
40.64,1.8512707207338
40.65,1.84984849602318
40.66,1.84841018737021
40.67,1.84695599531223
40.68,1.84548611932387
40.69,1.84400075780235
40.7,1.84250010805315
40.71,1.84098436627613
40.72,1.83945372755231
40.73,1.83790838583114
40.74,1.83634853391823
40.75,1.83477436346387
40.76,1.83318606495148
40.77,1.83158382768726
40.78,1.8299678397897
40.79,1.82833828818011
40.8,1.82669535857307
40.81,1.82503923546799
40.82,1.82337010214035
40.83,1.82168814063416
40.84,1.81999353175443
40.85,1.81828645506003
40.86,1.81656708885723
40.87,1.81483561019343
40.88,1.81309219485151
40.89,1.81133701734436
40.9,1.80957025090998
40.91,1.80779206750683
40.92,1.80600263780972
40.93,1.80420213120598
40.94,1.80239071579178
40.95,1.80056855836933
40.96,1.79873582444392
40.97,1.79689267822151
40.98,1.79503928260673
40.99,1.79317579920101
41,1.79130238830119
41.01,1.78941920889845
41.02,1.78752641867738
41.03,1.78562417401549
41.04,1.78371262998304
41.05,1.781791940343
41.06,1.77986225755138
41.07,1.77792373275795
41.08,1.77597651580695
41.09,1.77402075523835
41.1,1.77205659828901
41.11,1.77008419089457
41.12,1.76810367769117
41.13,1.76611520201754
41.14,1.76411890591727
41.15,1.76211493014145
41.16,1.76010341415133
41.17,1.75808449612136
41.18,1.75605831294235
41.19,1.75402500022471
41.2,1.75198469230213
41.21,1.74993752223525
41.22,1.74788362181561
41.23,1.74582312156967
41.24,1.74375615076318
41.25,1.74168283740548
41.26,1.73960330825429
41.27,1.7375176888201
41.28,1.73542610337142
41.29,1.73332867493956
41.3,1.73122552532389
41.31,1.72911677509721
41.32,1.727002543611
41.33,1.72488294900117
41.34,1.7227581081936
41.35,1.72062813690994
41.36,1.71849314967369
41.37,1.71635325981597
41.38,1.7142085794818
41.39,1.7120592196362
41.4,1.70990529007061
41.41,1.70774689940923
41.42,1.70558415511547
41.43,1.70341716349859
41.44,1.70124602972038
41.45,1.69907085780176
41.46,1.6968917506297
41.47,1.69470880996401
41.48,1.69252213644428
41.49,1.69033182959697
41.5,1.68813798784236
41.51,1.68594070850165
41.52,1.68374008780421
41.53,1.68153622089473
41.54,1.67932920184045
41.55,1.67711912363864
41.56,1.67490607822366
41.57,1.67269015647456
41.58,1.67047144822239
41.59,1.6682500422577
41.6,1.66602602633797
