"Freq [GHz]","ReflectanceTE []"
35.89,0.999616089356071
35.9,0.99961567755598
35.91,0.9996152645719
35.92,0.999614850386587
35.93,0.999614434982843
35.94,0.999614018343602
35.95,0.999613600451822
35.96,0.999613181290617
35.97,0.999612760843151
35.98,0.999612339092698
35.99,0.999611916022618
36,0.999611491616364
36.01,0.99961106585749
36.02,0.999610638729683
36.03,0.999610210216662
36.04,0.999609780302316
36.05,0.999609348970589
36.06,0.999608916205579
36.07,0.999608481991445
36.08,0.99960804631248
36.09,0.9996076091531
36.1,0.9996071704978
36.11,0.999606730331218
36.12,0.999606288638105
36.13,0.999605845403315
36.14,0.999605400611827
36.15,0.99960495424874
36.16,0.999604506299291
36.17,0.999604056748822
36.18,0.999603605582801
36.19,0.999603152786823
36.2,0.999602698346632
36.21,0.999602242248064
36.22,0.999601784477119
36.23,0.999601325019913
36.24,0.999600863862683
36.25,0.999600400991848
36.26,0.999599936393907
36.27,0.99959947005552
36.28,0.999599001963487
36.29,0.999598532104763
36.3,0.999598060466414
36.31,0.999597587035671
36.32,0.999597111799894
36.33,0.99959663474659
36.34,0.999596155863436
36.35,0.999595675138207
36.36,0.999595192558893
36.37,0.999594708113566
36.38,0.999594221790496
36.39,0.999593733578093
36.4,0.999593243464897
36.41,0.99959275143964
36.42,0.999592257491181
36.43,0.999591761608543
36.44,0.999591263780904
36.45,0.999590763997609
36.46,0.999590262248154
36.47,0.999589758522188
36.48,0.999589252809544
36.49,0.999588745100206
36.5,0.999588235384299
36.51,0.999587723652136
36.52,0.999587209894199
36.53,0.999586694101129
36.54,0.999586176263699
36.55,0.999585656372906
36.56,0.999585134419881
36.57,0.999584610395925
36.58,0.999584084292528
36.59,0.999583556101328
36.6,0.999583025814133
36.61,0.999582493422947
36.62,0.999581958919922
36.63,0.999581422297382
36.64,0.999580883547855
36.65,0.999580342664012
36.66,0.999579799638701
36.67,0.999579254464953
36.68,0.99957870713599
36.69,0.999578157645173
36.7,0.999577605986081
36.71,0.999577052152447
36.72,0.999576496138181
36.73,0.99957593793738
36.74,0.999575377544321
36.75,0.999574814953427
36.76,0.999574250159369
36.77,0.999573683156941
36.78,0.999573113941134
36.79,0.999572542507115
36.8,0.999571968850258
36.81,0.999571392966068
36.82,0.999570814850291
36.83,0.999570234498805
36.84,0.999569651907707
36.85,0.999569067073252
36.86,0.999568479991888
36.87,0.999567890660249
36.88,0.999567299075143
36.89,0.999566705233559
36.9,0.999566109132692
36.91,0.999565510769899
36.92,0.999564910142726
36.93,0.999564307248904
36.94,0.999563702086337
36.95,0.999563094653147
36.96,0.999562484947599
36.97,0.999561872968161
36.98,0.999561258713497
36.99,0.999560642182424
37,0.99956002337396
37.01,0.99955940228733
37.02,0.9995587789219
37.03,0.999558153277243
37.04,0.999557525353116
37.05,0.999556895149459
37.06,0.999556262666387
37.07,0.999555627904206
37.08,0.9995549908634
37.09,0.999554351544639
37.1,0.999553709948768
37.11,0.999553066076825
37.12,0.999552419930039
37.13,0.999551771509793
37.14,0.999551120817666
37.15,0.999550467855428
37.16,0.99954981262501
37.17,0.999549155128549
37.18,0.999548495368331
37.19,0.999547833346834
37.2,0.999547169066737
