"Freq [GHz]","ReflectanceTM []"
37.29,0.999741886834495
37.3,0.999741634293511
37.31,0.999741381401584
37.32,0.999741128160144
37.33,0.999740874570662
37.34,0.999740620634611
37.35,0.999740366353493
37.36,0.999740111728833
37.37,0.999739856762183
37.38,0.999739601455112
37.39,0.999739345809198
37.4,0.999739089826069
37.41,0.99973883350734
37.42,0.999738576854671
37.43,0.999738319869729
37.44,0.999738062554219
37.45,0.999737804909835
37.46,0.999737546938321
37.47,0.999737288641413
37.48,0.999737030020891
37.49,0.999736771078543
37.5,0.999736511816183
37.51,0.999736252235632
37.52,0.999735992338723
37.53,0.999735732127326
37.54,0.999735471603318
37.55,0.999735210768602
37.56,0.999734949625098
37.57,0.999734688174716
37.58,0.999734426419404
37.59,0.999734164361161
37.6,0.999733902001925
37.61,0.999733639343715
37.62,0.999733376388537
37.63,0.999733113138419
37.64,0.999732849595408
37.65,0.999732585761546
37.66,0.999732321638918
37.67,0.999732057229617
37.68,0.999731792535729
37.69,0.999731527559363
37.7,0.999731262302669
37.71,0.999730996767776
37.72,0.999730730956842
37.73,0.999730464872024
37.74,0.999730198515517
37.75,0.999729931889503
37.76,0.999729664996188
37.77,0.999729397837798
37.78,0.999729130416535
37.79,0.999728862734669
37.8,0.999728594794431
37.81,0.999728326598084
37.82,0.999728058147908
37.83,0.999727789446172
37.84,0.999727520495172
37.85,0.999727251297214
37.86,0.999726981854597
37.87,0.999726712169652
37.88,0.999726442244697
37.89,0.999726172082074
37.9,0.999725901684128
37.91,0.999725631053212
37.92,0.999725360191686
37.93,0.999725089101915
37.94,0.999724817786279
37.95,0.999724546247162
37.96,0.999724274486947
37.97,0.999724002508028
37.98,0.999723730312811
37.99,0.99972345790371
38,0.999723185283131
38.01,0.999722912453484
38.02,0.999722639417201
38.03,0.999722366176717
38.04,0.999722092734456
38.05,0.999721819092854
38.06,0.999721545254355
38.07,0.999721271221389
38.08,0.999720996996435
38.09,0.999720722581916
38.1,0.999720447980297
38.11,0.999720173194023
38.12,0.999719898225572
38.13,0.999719623077399
38.14,0.999719347751953
38.15,0.999719072251712
38.16,0.999718796579132
38.17,0.999718520736678
38.18,0.999718244726838
38.19,0.999717968552038
38.2,0.999717692214787
38.21,0.999717415717527
38.22,0.999717139062757
38.23,0.999716862252901
38.24,0.999716585290441
38.25,0.999716308177837
38.26,0.999716030917557
38.27,0.999715753512093
38.28,0.99971547596384
38.29,0.999715198275298
38.3,0.999714920448905
38.31,0.999714642487118
38.32,0.999714364392411
38.33,0.999714086167176
38.34,0.999713807813887
38.35,0.999713529334982
38.36,0.999713250732888
38.37,0.999712972010044
38.38,0.999712693168865
38.39,0.999712414211764
38.4,0.999712135141178
38.41,0.999711855959494
38.42,0.999711576669115
38.43,0.99971129727247
38.44,0.99971101777191
38.45,0.999710738169857
38.46,0.99971045846866
38.47,0.999710178670711
38.48,0.999709898778373
38.49,0.999709618793977
38.5,0.999709338719924
38.51,0.999709058558508
38.52,0.999708778312079
38.53,0.999708497982982
38.54,0.999708217573507
38.55,0.999707937085993
38.56,0.999707656522698
38.57,0.999707375885963
38.58,0.999707095178006
38.59,0.999706814401155
38.6,0.999706533557613
38.61,0.9997062526497
38.62,0.999705971679611
38.63,0.99970569064958
38.64,0.999705409561848
38.65,0.99970512841858
38.66,0.999704847222025
38.67,0.999704565974319
38.68,0.999704284677663
38.69,0.999704003334225
38.7,0.999703721946106
38.71,0.999703440515499
38.72,0.999703159044508
38.73,0.999702877535238
38.74,0.999702595989784
38.75,0.999702314410229
38.76,0.999702032798648
38.77,0.999701751157096
38.78,0.99970146948763
38.79,0.999701187792257
38.8,0.999700906072983
38.81,0.999700624331857
38.82,0.999700342570812
38.83,0.999700060791847
38.84,0.999699778996901
38.85,0.999699497187911
38.86,0.999699215366841
38.87,0.999698933535528
38.88,0.999698651695921
38.89,0.999698369849892
38.9,0.999698087999261
38.91,0.999697806145917
38.92,0.999697524291654
38.93,0.99969724243832
38.94,0.99969696058766
38.95,0.999696678741481
38.96,0.999696396901523
38.97,0.999696115069537
38.98,0.999695833247248
38.99,0.999695551436359
39,0.999695269638561
39.01,0.999694987855497
39.02,0.999694706088849
39.03,0.999694424340216
39.04,0.999694142611249
39.05,0.999693860903525
39.06,0.999693579218586
39.07,0.999693297558046
39.08,0.99969301592339
39.09,0.999692734316175
39.1,0.999692452737848
39.11,0.999692171189937
39.12,0.999691889673872
39.13,0.999691608191108
39.14,0.999691326743038
39.15,0.999691045331075
39.16,0.999690763956568
39.17,0.999690482620919
39.18,0.999690201325414
39.19,0.999689920071386
39.2,0.999689638860132
39.21,0.999689357692932
39.22,0.999689076570998
39.23,0.999688795495584
39.24,0.999688514467912
39.25,0.999688233489126
39.26,0.999687952560412
39.27,0.999687671682921
39.28,0.999687390857755
39.29,0.999687110086
39.3,0.999686829368766
39.31,0.999686548707055
39.32,0.999686268101945
39.33,0.99968598755442
39.34,0.99968570706546
39.35,0.999685426636022
39.36,0.999685146267071
39.37,0.999684865959503
39.38,0.999684585714212
39.39,0.999684305532066
39.4,0.999684025413913
39.41,0.999683745360564
39.42,0.999683465372829
39.43,0.999683185451483
39.44,0.999682905597285
39.45,0.999682625810957
39.46,0.999682346093184
39.47,0.999682066444674
39.48,0.999681786866066
39.49,0.999681507358018
39.5,0.999681227921101
39.51,0.999680948555931
39.52,0.999680669263049
39.53,0.999680390042998
39.54,0.999680110896285
39.55,0.999679831823398
39.56,0.999679552824825
39.57,0.999679273900973
39.58,0.999678995052259
39.59,0.999678716279091
39.6,0.99967843758182
39.61,0.999678158960789
39.62,0.999677880416316
39.63,0.999677601948689
39.64,0.999677323558175
39.65,0.999677045245025
39.66,0.999676767009421
39.67,0.999676488851606
39.68,0.9996762107717
39.69,0.999675932769891
39.7,0.999675654846263
39.71,0.99967537700092
39.72,0.999675099233931
39.73,0.999674821545331
39.74,0.999674543935129
39.75,0.999674266403336
39.76,0.99967398894993
39.77,0.99967371157482
39.78,0.999673434277941
39.79,0.999673157059185
39.8,0.999672879918413
39.81,0.999672602855485
39.82,0.999672325870194
39.83,0.999672048962352
39.84,0.999671772131729
39.85,0.999671495378048
39.86,0.999671218701046
39.87,0.999670942100392
39.88,0.99967066557578
39.89,0.999670389126827
39.9,0.999670112753177
39.91,0.999669836454412
39.92,0.999669560230103
39.93,0.999669284079779
39.94,0.999669008002965
39.95,0.999668731999168
39.96,0.999668456067833
39.97,0.999668180208437
39.98,0.999667904420379
39.99,0.99966762870307
40,0.999667353055839
40.01,0.999667077478075
40.02,0.999666801969089
40.03,0.999666526528174
40.04,0.999666251154606
40.05,0.999665975847637
40.06,0.999665700606475
40.07,0.999665425430333
40.08,0.999665150318375
40.09,0.999664875269791
40.1,0.999664600283646
40.11,0.999664325359107
40.12,0.999664050495205
40.13,0.999663775691013
40.14,0.999663500945594
40.15,0.999663226257912
40.16,0.999662951626975
40.17,0.999662677051733
40.18,0.999662402531153
40.19,0.999662128064111
40.2,0.999661853649523
40.21,0.999661579286246
40.22,0.999661304973125
40.23,0.999661030708983
40.24,0.999660756492625
40.25,0.999660482322835
40.26,0.999660208198352
40.27,0.999659934117917
40.28,0.999659660080234
40.29,0.99965938608397
40.3,0.999659112127838
40.31,0.999658838210431
40.32,0.999658564330402
40.33,0.999658290486322
40.34,0.999658016676779
40.35,0.999657742900317
40.36,0.999657469155503
40.37,0.999657195440791
40.38,0.99965692175473
40.39,0.999656648095733
40.4,0.999656374462288
40.41,0.99965610085281
40.42,0.999655827265683
40.43,0.999655553699311
40.44,0.999655280152044
40.45,0.999655006622231
40.46,0.999654733108193
40.47,0.999654459608252
40.48,0.999654186120671
40.49,0.999653912643687
40.5,0.999653639175561
40.51,0.999653365714548
40.52,0.999653092258781
40.53,0.999652818806503
40.54,0.999652545355859
40.55,0.999652271904986
40.56,0.999651998452017
40.57,0.999651724995022
40.58,0.99965145153215
40.59,0.999651178061408
40.6,0.999650904580896
40.61,0.999650631088615
40.62,0.999650357582595
40.63,0.999650084060818
40.64,0.99964981052129
40.65,0.999649536961911
40.66,0.999649263380685
40.67,0.999648989775513
40.68,0.999648716144289
40.69,0.999648442484938
40.7,0.999648168795282
40.71,0.999647895073228
40.72,0.999647621316595
40.73,0.999647347523221
40.74,0.999647073690889
40.75,0.999646799817403
40.76,0.999646525900548
40.77,0.999646251938081
40.78,0.999645977927735
40.79,0.999645703867254
40.8,0.999645429754342
40.81,0.999645155586719
40.82,0.999644881362043
40.83,0.999644607077978
40.84,0.999644332732214
40.85,0.999644058322376
40.86,0.999643783846085
40.87,0.999643509300966
40.88,0.999643234684616
40.89,0.99964295999462
40.9,0.999642685228554
40.91,0.999642410383965
40.92,0.999642135458397
40.93,0.999641860449429
40.94,0.999641585354526
40.95,0.999641310171238
40.96,0.999641034897034
40.97,0.999640759529417
40.98,0.999640484065863
40.99,0.999640208503835
41,0.999639932840765
41.01,0.999639657074111
41.02,0.999639381201296
41.03,0.999639105219734
41.04,0.999638829126825
41.05,0.999638552920008
41.06,0.999638276596621
41.07,0.999638000154055
41.08,0.999637723589695
41.09,0.999637446900903
41.1,0.999637170084994
41.11,0.999636893139319
41.12,0.999636616061223
41.13,0.999636338848033
41.14,0.999636061497043
41.15,0.999635784005569
41.16,0.999635506370894
41.17,0.99963522859033
41.18,0.999634950661153
41.19,0.999634672580605
41.2,0.999634394346001
41.21,0.999634115954584
41.22,0.999633837403615
41.23,0.999633558690322
41.24,0.999633279811952
41.25,0.999633000765729
41.26,0.999632721548925
41.27,0.999632442158713
41.28,0.999632162592339
41.29,0.999631882847003
41.3,0.999631602919911
41.31,0.99963132280828
41.32,0.999631042509295
41.33,0.999630762020157
41.34,0.999630481338065
41.35,0.999630200460159
41.36,0.999629919383672
41.37,0.999629638105756
41.38,0.999629356623603
41.39,0.999629074934372
41.4,0.999628793035232
41.41,0.999628510923355
41.42,0.999628228595902
41.43,0.999627946050027
41.44,0.999627663282891
41.45,0.999627380291691
41.46,0.99962709707351
41.47,0.999626813625574
41.48,0.99962652994499
41.49,0.999626246028947
41.5,0.99962596187456
41.51,0.99962567747902
41.52,0.999625392839444
41.53,0.999625107953012
41.54,0.999624822816842
41.55,0.999624537428129
41.56,0.999624251784011
41.57,0.999623965881616
41.58,0.999623679718142
41.59,0.999623393290717
41.6,0.999623106596503
